id,address,bedrooms,bathrooms,monthly_price,ber,category,daft_link,agent_name,has_video,has_virtual_tour,total_images,dublin_subcode
6161134,"The Locks, Charlemont Square, Dublin 2, Charlemont Street, Dublin 2",2.0,2.0,3750,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-7-lock-gate-1-gordon-place-dublin-2-the-locks-charlemont-square-dublin-2-charlemont-street-dublin-2/6161134,Finchley Estates,True,False,20,2.0
6225412,"The Locks, Charlemont Square, Dublin 2, Charlemont Street, Dublin 2",3.0,2.0,4706,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-18-lock-gate-4-charlemont-square-the-locks-charlemont-square-dublin-2-charlemont-street-dublin-2/6225412,Finchley Estates,False,False,25,2.0
4552257,"Marietta Woods, Castle Park Road, Dalkey, Co. Dublin",2.0,2.0,2816,A1,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-marietta-woods-castle-park-road-dalkey-co-dublin/4552257,Lettings Office,False,True,31,
6230041,"Marietta Woods, Castle Park Road, Dalkey, Co. Dublin",2.0,2.0,3019,A2,Rent,http://www.daft.ie/for-rent/apartment-large-2-bedroom-apartment-marietta-woods-castle-park-road-dalkey-co-dublin/6230041,Lettings Office,False,False,36,
4729121,"Palmers Gate, Kennelsfort Road Lower, Palmerstown, Dublin 20",1.0,1.0,2000,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-apartment-palmers-gate-kennelsfort-road-lower-palmerstown-dublin-20/4729121,McGrath Group,False,True,8,20.0
4729119,"Palmers Gate, Kennelsfort Road Lower, Palmerstown, Dublin 20",2.0,2.0,2375,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-kennelsfort-road-lower-palmerstown-dublin-20/4729119,McGrath Group,False,True,11,20.0
3926909,"Alto Frascati, Frascati Road, Blackrock, Co. Dublin",2.0,2.0,3037,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-alto-frascati-frascati-road-blackrock-co-dublin/3926909,Lettings Office,False,False,23,
6140272,"Griffin Point, Hole in The Wall Road, Dublin 13",1.0,1.0,1326,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-apartment-griffin-point-hole-in-the-wall-road-dublin-13/6140272,Respond Team,False,False,14,13.0
6140271,"Griffin Point, Hole in The Wall Road, Dublin 13",2.0,1.0,1478,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-griffin-point-hole-in-the-wall-road-dublin-13/6140271,Respond Team,False,False,18,13.0
4514637,"Mespil Estate, Sussex Road, Dublin 4",1.0,,1904,B3,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-mespil-estate-sussex-road-dublin-4/4514637,U Mespi,False,False,14,4.0
6046073,"Scholarstown Wood, Scholarstown Road, Rathfarnham, Dublin 16",2.0,2.0,2516,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-scholarstown-wood-scholarstown-road-rathfarnham-dublin-16/6046073,Lettings Office,False,False,10,16.0
6046077,"Scholarstown Wood, Scholarstown Road, Rathfarnham, Dublin 16",3.0,2.0,3039,A3,Rent,http://www.daft.ie/for-rent/apartment-3-bedroom-apartment-scholarstown-wood-scholarstown-road-rathfarnham-dublin-16/6046077,Lettings Office,False,False,8,16.0
6025575,"Jameson Orchard, Jameson Orchard Road, Malahide, Co. Dublin",1.0,1.0,1786,A3,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-jameson-orchard-jameson-orchard-road-malahide-co-dublin/6025575,Lettings Office,False,False,4,
5852461,"Jameson Orchard, Jameson Orchard Road, Malahide, Co. Dublin",4.0,3.0,3573,A2,Rent,http://www.daft.ie/for-rent/house-4-bedroom-house-jameson-orchard-jameson-orchard-road-malahide-co-dublin/5852461,Lettings Office,False,False,8,
4092987,"Shackleton Glebe, Shackleton Glebe, Lucan, Co. Dublin",1.0,1.0,1971,A3,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-shackleton-glebe-shackleton-glebe-lucan-co-dublin/4092987,Lettings Office,False,False,27,
4092986,"Shackleton Glebe, Shackleton Glebe, Lucan, Co. Dublin",2.0,2.0,2508,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-shackleton-glebe-shackleton-glebe-lucan-co-dublin/4092986,Lettings Office,False,False,27,
4494405,"Castle Walk, Castle Way, Cherrywood, Co. Dublin",2.0,2.0,2492,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-castle-walk-castle-way-cherrywood-co-dublin/4494405,Lettings Office,False,False,7,
4004277,"Castle Walk, Castle Way, Cherrywood, Co. Dublin",3.0,2.0,3315,A3,Rent,http://www.daft.ie/for-rent/house-3-bedroom-house-castle-walk-castle-way-cherrywood-co-dublin/4004277,Lettings Office,False,True,18,
4004276,"Castle Walk, Castle Way, Cherrywood, Co. Dublin",4.0,2.0,3823,A3,Rent,http://www.daft.ie/for-rent/house-4-bedroom-house-castle-walk-castle-way-cherrywood-co-dublin/4004276,Lettings Office,False,True,16,
2534220,"Mount Argus Apartments, Mount Argus Road, Harold's Cross, Dublin 6W",2.0,2.0,2754,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-mount-argus-apartments-mount-argus-road-harolds-cross-dublin-6w/2534220,Lettings Office,False,False,7,6.0
1442433,"Mount Argus Apartments, Mount Argus Road, Harold's Cross, Dublin 6W",3.0,2.0,3549,A3,Rent,http://www.daft.ie/for-rent/apartment-three-bed-apartment-mount-argus-apartments-mount-argus-road-harolds-cross-dublin-6w/1442433,Lettings Office,False,False,17,6.0
5404490,"Seafield Strand, Greenfield Road, Sutton, Dublin 13",1.0,1.0,2199,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-seafield-strand-greenfield-road-sutton-dublin-13/5404490,Seafield Strand,False,False,9,13.0
5460596,"Seafield Strand, Greenfield Road, Sutton, Dublin 13",2.0,2.0,2431,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-seafield-strand-greenfield-road-sutton-dublin-13/5460596,Seafield Strand,False,False,9,13.0
5404492,"Seafield Strand, Greenfield Road, Sutton, Dublin 13",2.0,2.0,2800,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-seafield-strand-greenfield-road-sutton-dublin-13/5404492,Seafield Strand,False,False,10,13.0
5404489,"Seafield Strand, Greenfield Road, Sutton, Dublin 13",3.0,2.0,3100,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-plus-study-seafield-strand-seafield-strand-greenfield-road-sutton-dublin-13/5404489,Seafield Strand,False,False,10,13.0
6140700,"Stoneybatter Place, Rope Walk, 20 Stoneybatter, Dublin 7, D07 NP2K, Dublin 7",1.0,,1560,,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-apartment-stoneybatter-place-rope-walk-20-stoneybatter-dublin-7-d07-np2k-dublin-7/6140700,StudentHouse,False,False,5,7.0
6205713,"Ardcairn House, Lower Grangegorman Road, Dublin 7",1.0,1.0,1328,B1,Rent,http://www.daft.ie/for-rent/apartment-classic-ensuite-ardcairn-house-lower-grangegorman-road-dublin-7-co-dublin/6205713,StudentHouse,False,False,0,7.0
5426427,"The Oslo , Sandyford Central , Sandyford, Dublin 18",1.0,,1995,A3,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-the-oslo-sandyford-central-sandyford-dublin-18/5426427,The Oslo Lettings Team,False,True,6,18.0
5426428,"The Oslo , Sandyford Central , Sandyford, Dublin 18",1.0,1.0,2120,A3,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-the-oslo-sandyford-central-sandyford-dublin-18/5426428,The Oslo Lettings Team,False,True,9,18.0
5426426,"The Oslo , Sandyford Central , Sandyford, Dublin 18",2.0,2.0,2713,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-sandyford-central-sandyford-dublin-18/5426426,The Oslo Lettings Team,False,True,14,18.0
5428111,"The Oslo , Sandyford Central , Sandyford, Dublin 18",3.0,2.0,3784,A3,Rent,http://www.daft.ie/for-rent/apartment-3-bedroom-apartment-the-oslo-sandyford-central-sandyford-dublin-18/5428111,The Oslo Lettings Team,False,True,19,18.0
5784150,"Elmville , Harolds Cross Road, Harolds Cross, Dublin 6W",1.0,1.0,2400,A3,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-elmville-harolds-cross-road-harolds-cross-dublin-6w/5784150,Niamh Kelly,False,False,9,6.0
4279084,"Elmville , Harolds Cross Road, Harolds Cross, Dublin 6W",2.0,2.0,2975,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-elmville-harolds-cross-road-harolds-cross-dublin-6w/4279084,Niamh Kelly,False,True,11,6.0
3967647,"Occu Cedarview, Cedarview, Santry, Santry, Dublin 9",3.0,2.0,2750,,Rent,http://www.daft.ie/for-rent/house-4-bedroom-house-occu-cedarview-cedarview-santry-santry-dublin-9/3967647,Occu Cedar View,False,False,17,9.0
3967828,"Occu Gandon Park, Gandon Crescent, Lucan, Co. Dublin",3.0,3.0,2636,A2,Rent,http://www.daft.ie/for-rent/house-3-bedroom-house-occu-gandon-park-gandon-crescent-lucan-co-dublin/3967828,Occu Gandon Park,False,False,19,
5971128,"Wyckham Point, Wyckham Way, Dublin 14",2.0,2.0,2337,B2,Rent,http://www.daft.ie/for-rent/apartment-two-bed-apartment-wyckham-point-wyckham-way-dublin-14/5971128,Occu Leasing Team,False,False,4,14.0
5382570,"Archway Court Student Accommodation, Mountjoy St, Dublin 1",1.0,,850,C1,Rent,http://www.daft.ie/for-rent/archway-court-student-accommodation-mountjoy-st-dublin-1/5382570,Lettings Home Club,False,False,12,1.0
5374210,"Coopers Cross, Mayor Street Upper, Dublin 1",1.0,1.0,2375,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-coopers-cross-coopers-cross-mayor-street-upper-dublin-1/5374210,Letting Agent - Savils 002233,False,True,12,1.0
5374212,"Coopers Cross, Mayor Street Upper, Dublin 1",2.0,2.0,3397,A2,Rent,http://www.daft.ie/for-rent/house-2-bed-coopers-cross-coopers-cross-mayor-street-upper-dublin-1/5374212,Letting Agent - Savils 002233,False,False,16,1.0
2621607,"Knockrabo, Mount Anville Road, Goatstown, Dublin 14",2.0,2.0,2566,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-knockrabo-mount-anville-road-goatstown-dublin-14/2621607,Ciara Guinevan,False,False,14,14.0
2621604,"Knockrabo, Mount Anville Road, Goatstown, Dublin 14",2.0,2.0,3556,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-penthouse-knockrabo-mount-anville-road-goatstown-dublin-14/2621604,Ciara Guinevan,False,False,13,14.0
3581865,"The Benson, The Benson, Britain Quay, Dublin 2",2.0,2.0,3600,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-the-benson-the-benson-britain-quay-dublin-2/3581865,The Benson,False,False,11,2.0
2589785,"Charlotte Apartments, Honeypark, Dun Laoghaire, Co. Dublin",1.0,1.0,2075,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-charlotte-apartments-honeypark-dun-laoghaire-co-dublin/2589785,Lettings Office,False,True,14,
2623735,"Charlotte Apartments, Honeypark, Dun Laoghaire, Co. Dublin",2.0,2.0,2364,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-charlotte-apartments-honeypark-dun-laoghaire-co-dublin/2623735,Lettings Office,False,False,7,
2314961,"Charlotte Apartments, Honeypark, Dun Laoghaire, Co. Dublin",3.0,3.0,3137,A2,Rent,http://www.daft.ie/for-rent/apartment-3-bedroom-apartment-charlotte-apartments-honeyp-dun-laoghaire-co-dublin/2314961,Lettings Office,False,True,14,
5374242,"The Grange Residence , Brewery Road, Stillorgan, Co. Dublin",1.0,1.0,2200,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-the-grange-residence-brewery-road-stillorgan-co-dublin/5374242,The Grange Residence,True,True,10,
5374241,"The Grange Residence , Brewery Road, Stillorgan, Co. Dublin",2.0,2.0,2730,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-the-grange-residence-brewery-road-stillorgan-co-dublin/5374241,The Grange Residence,True,True,21,
5591801,"The Grange Residence , Brewery Road, Stillorgan, Co. Dublin",2.0,2.0,2950,A1,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-the-grange-residence-the-grange-residence-brewery-road-stillorgan-co-dublin/5591801,The Grange Residence,False,True,9,
5650340,"The Cornerstone, Lower Kilmacud Road, Stillorgan, Co. Dublin",1.0,,2155,A3,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-the-cornerstone-lower-kilmacud-road-stillorgan-co-dublin/5650340,Letting Agent - Savills 002233,False,True,6,
5650338,"The Cornerstone, Lower Kilmacud Road, Stillorgan, Co. Dublin",1.0,1.0,2250,A3,Rent,http://www.daft.ie/for-rent/apartment-1-bed-apartment-the-cornerstone-lower-kilmacud-road-stillorgan-co-dublin/5650338,Letting Agent - Savills 002233,True,True,7,
5650339,"The Cornerstone, Lower Kilmacud Road, Stillorgan, Co. Dublin",2.0,2.0,2900,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-the-cornerstone-lower-kilmacud-road-stillorgan-co-dublin/5650339,Letting Agent - Savills 002233,False,True,10,
5641635," Barnoaks, The Green, Citywest, Co. Dublin",1.0,,1900,A1,Rent,http://www.daft.ie/for-rent/studio-apartment-studios-barnoaks-the-green-citywest-co-dublin/5641635,Storyhouse Lettings,False,False,11,
3655793,"St. Marnocks Bay, Portmarnock, Portmarnock, Co. Dublin",3.0,2.0,2737,A2,Rent,http://www.daft.ie/for-rent/house-3-bedroom-house-st-marnocks-bay-portmarnock-portmarnock-co-dublin/3655793,Lettings Office,False,True,16,
3946906,"U Clay Farm, Clay Farm Leopardstown, Leopardstown, Dublin 18",1.0,,1859,A3,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-u-clay-farm-u-clay-farm-clay-farm-leopardstown-leopardstown-dublin-18/3946906,U Clayfarm,False,False,9,18.0
5983988,"U Clay Farm, Clay Farm Leopardstown, Leopardstown, Dublin 18",2.0,2.0,2584,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-u-clay-farm-clay-farm-leopardstown-leopardstown-dublin-18/5983988,U Clayfarm,False,False,14,18.0
4626707,"U Clonsilla, Windmill Lodge, Dublin 15",1.0,,1770,A2,Rent,http://www.daft.ie/for-rent/studio-apartment-studio-u-clonsilla-windmill-lodge-dublin-15/4626707,U Clonsilla,False,True,13,15.0
4626708,"U Clonsilla, Windmill Lodge, Dublin 15",1.0,1.0,1940,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-u-clonsilla-windmill-lodge-dublin-15/4626708,U Clonsilla,False,True,15,15.0
4626709,"U Clonsilla, Windmill Lodge, Dublin 15",2.0,2.0,2410,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-u-clonsilla-windmill-lodge-dublin-15/4626709,U Clonsilla,False,True,23,15.0
2315130,"St. Edmunds , St Edmunds, Lucan, Co. Dublin",2.0,2.0,2300,B1,Rent,http://www.daft.ie/for-rent/apartment-ashley-hall-2-bedroom-apartment-st-edmunds-st-edmunds-lucan-co-dublin/2315130,St Edmunds,False,False,8,
3251737,"Adamstown, Lucan, Lucan, Co. Dublin",2.0,2.0,2244,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-adamstown-lucan-lucan-co-dublin/3251737,Lettings Office,False,False,17,
3967749,"Occu Hollywoodrath, Hollywoodrath, Hollystown, Dublin 15",3.0,3.0,2256,A2,Rent,http://www.daft.ie/for-rent/house-3-bedroom-house-occu-hollywoodrath-occu-hollywoodrath-hollywoodrath-hollystown-dublin-15/3967749,Occu Hollywodrath,False,False,12,15.0
3753088,"Occu Verville, Vernon Avenue, Clontarf, Dublin 3",1.0,1.0,2072,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-occu-verville-vernon-avenue-clontarf-dublin-3/3753088,Occu Leasing Team,False,False,10,3.0
3753091,"Occu Verville, Vernon Avenue, Clontarf, Dublin 3",2.0,2.0,2509,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-occu-verville-vernon-avenue-clontarf-dublin-3/3753091,Occu Leasing Team,False,False,11,3.0
4613640,"Occu Adamstown, Adamstown, Adamstown, Co. Dublin",1.0,1.0,1908,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartments-occu-adamstown-occu-adamstown-adamstown-adamstown-co-dublin/4613640,Occu Adamstown,False,False,18,
4613766,"Occu Adamstown, Adamstown, Adamstown, Co. Dublin",2.0,2.0,2330,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-occu-adamstown-occu-adamstown-adamstown-adamstown-co-dublin/4613766,Occu Adamstown,False,False,20,
4256739,"Occu Adamstown, Adamstown, Adamstown, Co. Dublin",3.0,3.0,2784,A2,Rent,http://www.daft.ie/for-rent/house-large-3-bedroom-house-occu-adamstown-adamstown-adamstown-co-dublin/4256739,Occu Adamstown,False,False,14,
4496283,"Occu Strand View, Howth Road, Raheny, Dublin 5",2.0,2.0,2420,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-occu-strand-view-occu-strand-view-howth-road-raheny-dublin-5/4496283,Occu Strand View,False,False,8,5.0
3777736,"Occu Strand View, Howth Road, Raheny, Dublin 5",3.0,2.0,3451,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bed-plus-study-penthouse-occu-strand-view-occu-strand-view-howth-road-raheny-dublin-5/3777736,Occu Strand View,False,True,34,5.0
6228750,"Occu Strand View, Howth Road, Raheny, Dublin 5",4.0,3.0,4283,A3,Rent,http://www.daft.ie/for-rent/house-4-bedroom-house-occu-strand-view-howth-road-raheny-dublin-5/6228750,Occu Strand View,False,False,0,5.0
4506603,"Occu Brookwood, St. Brigid's Road, Killester, Dublin 5",1.0,1.0,2095,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bed-occu-brookwood-st-brigids-road-killester-dublin-5/4506603,Occu Brookwood,False,True,24,5.0
4647129,"Occu Brookwood, St. Brigid's Road, Killester, Dublin 5",3.0,3.0,3190,SI_666,Rent,http://www.daft.ie/for-rent/apartment-3-bed-apartment-occu-brookwood-st-brigids-road-killester-dublin-5/4647129,Occu Brookwood,False,False,8,5.0
4608336,"Occu Brookwood, St. Brigid's Road, Killester, Dublin 5",3.0,3.0,3871,A2,Rent,http://www.daft.ie/for-rent/house-3-bedroom-house-occu-brookwood-st-brigids-road-killester-dublin-5/4608336,Occu Brookwood,False,False,34,5.0
5341470,"Occu East Village, Leopardstown, Dublin 18, Clay Farm Drive, Leopardstown, Dublin 18",1.0,1.0,2250,A2,Rent,http://www.daft.ie/for-rent/apartment-1-bedroom-apartment-occu-east-village-leopardstown-dublin-18-clay-farm-drive-leopardstown-dublin-18/5341470,Occu East Village,False,True,15,18.0
5341480,"Occu East Village, Leopardstown, Dublin 18, Clay Farm Drive, Leopardstown, Dublin 18",2.0,2.0,2545,A2,Rent,http://www.daft.ie/for-rent/apartment-2-bed-apartment-occu-east-village-leopardstown-dublin-18-clay-farm-drive-leopardstown-dublin-18/5341480,Occu East Village,False,True,22,18.0
5373815,"Occu East Village, Leopardstown, Dublin 18, Clay Farm Drive, Leopardstown, Dublin 18",3.0,2.0,3450,A2,Rent,http://www.daft.ie/for-rent/apartment-3-bed-duplex-occu-east-village-leopardstown-dublin-18-clay-farm-drive-leopardstown-dublin-18/5373815,Occu East Village,False,True,22,18.0
2509698,"Number 1 Ballsbridge, Shelbourne Road, Dublin 4",2.0,3.0,4500,A3,Rent,http://www.daft.ie/for-rent/apartment-2-bedroom-apartment-number-1-ballsbridge-shelbourne-road-dublin-4/2509698,Robert Hickey,False,True,22,4.0
6224678,"Clyde Road, Ballsbridge, Dublin 4, Donnybrook, Dublin 4",2.0,2.0,3500,B3,Rent,http://www.daft.ie/for-rent/apartment-apartment-5-raglan-hall-clyde-road-dublin-4-donnybrook-dublin-4/6224678,Private User,False,False,15,4.0
6236956,"Kilgobbin Road,Dublin 18, Leopardstown, Dublin 18",4.0,2.0,4500,B3,Rent,http://www.daft.ie/for-rent/house-kilgobbin-road-dublin-18-leopardstown-dublin-18/6236956,ipbp property partnership,False,False,14,18.0
6236957,"Havelock Square, Sandymount, Dublin 4",3.0,3.0,6200,B3,Rent,http://www.daft.ie/for-rent/house-havelock-square-sandymount-sandymount-dublin-4/6236957,John Burke,False,False,30,4.0
6226813,"63 Camden St Lower, Dublin 2",2.0,1.0,2075,C1,Rent,http://www.daft.ie/for-rent/apartment-63-camden-st-lower-dublin-2/6226813,Liam Lennon,False,False,8,2.0
6218192,"Grande Central, Rockbrook, Sandyford, Dublin 18",2.0,2.0,2750,B3,Rent,http://www.daft.ie/for-rent/apartment-grande-central-rockbrook-sandyford-dublin-18-sandyford-dublin-18/6218192,Giedre Janusauskaite,False,False,10,18.0
6204461,"Apartment, Bessboro House, Terenure, Dublin 6",2.0,1.0,2700,A3,Rent,http://www.daft.ie/for-rent/apartment-apartment-bessboro-house-terenure-dublin-6/6204461,Grace Walker,False,False,3,6.0
6225544,"Ramleh Hall, Convent Avenue, Mount Saint Annes, Milltown, Dublin 6",2.0,2.0,2789,B3,Rent,http://www.daft.ie/for-rent/apartment-ramleh-hall-convent-avenue-mount-saint-annes-milltown-dublin-6/6225544,Aoife Mahon Terenure,False,False,14,6.0
6218862,"Lower Kilmacud Road, Mount Merrion, Co. Dublin",3.0,3.0,5500,A1,Rent,http://www.daft.ie/for-rent/house-lower-kilmacud-road-mount-merrion-co-dublin/6218862,Eileen Sheehy,True,False,17,
6213676,"The Sweepstakes, Ballsbridge, Dublin 4",1.0,1.0,3000,D1,Rent,http://www.daft.ie/for-rent/apartment-the-sweepstakes-ballsbridge-ballsbridge-dublin-4/6213676,Aoife Mahon Terenure,False,False,16,4.0
6228810,"Castle Gate Apartments, Dublin 2",1.0,1.0,2400,SI_666,Rent,http://www.daft.ie/for-rent/apartment-castle-gate-apartments-dublin-2/6228810,David Cruise,False,False,6,2.0
6164409,"2 Cherrymount House, Phibsborough, Dublin 7",6.0,4.0,5500,SI_666,Rent,http://www.daft.ie/for-rent/house-2-cherrymount-house-phibsborough-dublin-7/6164409,David Cruise,True,False,11,7.0
6227593,"Merton Hall, Milltown Avenue, Mount Saint Annes, Ballsbridge, Dublin 4",1.0,1.0,2500,B3,Rent,http://www.daft.ie/for-rent/apartment-merton-hall-milltown-avenue-mount-saint-annes-ballsbridge-dublin-4/6227593,Aoife Mahon Terenure,False,False,8,4.0
6228825,"Cherrymount Gate Lodge, Cherrymount Park, Dublin 7",2.0,2.0,3200,A2,Rent,http://www.daft.ie/for-rent/house-cherrymount-gate-lodge-cherrymount-park-dublin-7/6228825,David Cruise,True,False,11,7.0
